"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tfrc",666.429067181451,-1.43336882790298,0.430500663048101,-3.32953918759198,0.000869898220070841,0.00489377780411586
"Tgds",166.317426568399,-0.572186408768461,0.135739915777619,-4.21531430523256,2.49430559170813e-05,0.000245812127461372
"Tgfb3",321.908486522408,-0.400585713740903,0.120460398652102,-3.3254556536694,0.000882741415768354,0.00494963409391757
"Tgfbr2",971.31999148196,0.439321794617271,0.103115555903261,4.26048030065827,2.03988062138388e-05,0.00020855903209266
"Tgfbr3",1017.99020011529,0.407163482534032,0.102846934496741,3.95892677332967,7.5287313651359e-05,0.000639697153315083
"Tgfbr3l",17.753311533591,1.77860417135615,0.412133896866678,4.31559787942293,1.59171503218491e-05,0.000169674070522663
"Tgfbrap1",535.853498390959,0.477216139927981,0.0921912316068884,5.17637232532995,2.26241747984101e-07,4.42212930682479e-06
"Tgs1",212.036454305225,-0.387015747739323,0.126441072934741,-3.06083884576865,0.00220717857053918,0.0105460220227231
"Thap3",216.96479604858,0.307745490904557,0.117136698895559,2.62723376880331,0.00860821734964713,0.0318587414502074
"Thbs2",1152.33006094408,0.947709103810464,0.225418216381733,4.20422590073897,2.61977193486001e-05,0.00025619458748775
"Thbs4",88.8566517718836,-0.578079260593993,0.207778778060512,-2.78218625593051,0.00539940429749941,0.0218796115289709
"Them4",222.915764337491,-0.671636601479765,0.139369163353192,-4.81911913166681,1.44193437828541e-06,2.18217494773193e-05
"Thnsl1",187.686269789418,-0.524727279013376,0.126624039384873,-4.14397835957887,3.4133196879227e-05,0.000319881002022676
"Thoc2",690.443233773547,-0.24827711094085,0.0847909597149669,-2.92810827681934,0.00341031259685231,0.0150742128521942
"Thoc7",672.528214946043,-0.257420785185688,0.0907391064766301,-2.83693321635239,0.00455491383574035,0.01904317778427
"Thop1",281.225422842769,0.304275588364301,0.123926827530006,2.45528425465929,0.0140773224514383,0.0473346685138714
"Thrap3",882.173240761129,0.495786182288367,0.0983407437254745,5.04151345115297,4.61864383889157e-07,8.20883384621601e-06
"Thrb",403.421047806272,0.371283917957601,0.124647377638731,2.97867412047532,0.00289498492511698,0.0132010276194549
"Thyn1",252.516732982498,-0.759239896184464,0.132787004445885,-5.71772741882947,1.07958137196015e-08,3.15047812353534e-07
"Tial1",818.399024098,0.463294783739338,0.074378573419234,6.22887429055653,4.69798554570326e-10,2.03424105003043e-08
"Tigar",1521.6897934569,0.384001489789606,0.106270549059297,3.61343282018183,0.000302169672589091,0.00204756436369211
"Timm21",583.654850324883,-0.559282296104252,0.0941372308982505,-5.9411381742125,2.83049903457295e-09,9.99172696153522e-08
"Timm22",435.459664870772,-0.546995980702282,0.145517131499506,-3.75897995696911,0.000170607502875272,0.00126958893936151
"Timm50",781.44190837233,-0.256463702846965,0.0883974325108227,-2.90125737323384,0.00371668475323295,0.0161666267652719
"Timm8b",1620.17120621687,-0.485655141559723,0.0713269082279595,-6.80886293301229,9.83731475168632e-12,7.02632504577221e-10
"Timmdc1",680.731066969376,-0.277060377520883,0.0746736504396028,-3.71028302339356,0.000207027668941017,0.00149194621393845
"Tinagl1",1660.60336473701,0.473602436615181,0.176088433366797,2.68957152698755,0.00715438131287626,0.0274691580927691
"Tipin",136.902362277437,-0.393330972980908,0.151613271037368,-2.59430437909333,0.00947825341015944,0.0344448652815709
"Tiprl",551.848204795436,-0.358568885994716,0.0842990559864586,-4.25353382429709,2.10423136596153e-05,0.000214135661975513
"Tirap",144.351468678906,-0.396722885092016,0.136203532159067,-2.91272097575778,0.00358294594439781,0.0157010690252639
"Tjap1",422.427077496959,0.621851001541688,0.0885234081141361,7.02470696496361,2.14515981045859e-12,1.76214473026258e-10
"Tjp2",401.862365452049,0.256680475062926,0.096679448270961,2.65496421063073,0.00793168232251725,0.0298463230673747
"Tkfc",130.492312865219,0.714149585710406,0.186098862078229,3.83747422061186,0.000124306279196883,0.000968410539003243
