"","V1","V2","V3"
"13881","Eno1","Prdx5",2.22719132351426
"13882","Sp110","Stat2",2.22712886041063
"13883","Yipf1","Yipf7",2.22709147262844
"13884","Ap3d1","Snapin",2.22708694191806
"13885","Coa3","Cox14",2.22708694191806
"13886","Fastkd5","Spns1",2.22708694191806
"13887","Eml3","Gak",2.22708694191806
"13888","Gak","Arhgef12",2.22708694191806
"13889","Actb","Cox6a1",2.22699368202848
"13890","Myh7","Pgam2",2.22693537687633
"13891","Arhgap5","Ralbp1",2.22690143242471
"13892","Pabpc4","Oas3",2.22689223412067
"13893","Dhfr","Fpgs",2.2267117892211
"13894","Fpgs","Cyb5r1",2.2267117892211
"13895","Mettl1","N6amt1",2.2267117892211
"13896","Polr1b","Ddx27",2.22668004340585
"13897","Dkc1","Esf1",2.22655035343541
"13898","Dgkd","Klhl21",2.2265142043891
"13899","Bccip","Cad",2.22649439834117
"13900","Nrap","Trim63",2.22642279541719
"13901","Nedd4","Ptma",2.2263821551569
"13902","Rps27l","Ddi2",2.22629665611635
"13903","Coro6","Yipf7",2.22628034374156
"13904","Hbegf","Nrd1",2.22622248890616
"13905","Amotl2","Trappc9",2.22620691435077
"13906","Klf10","Zfp426",2.22619145353383
"13907","Actr6","Meaf6",2.22612125504065
"13908","Prrc2c","Huwe1",2.22611999476771
"13909","Gemin5","Gmnn",2.22586884787006
"13910","Ndufb11","Tbca",2.22577471607588
"13911","Zkscan17","Zfp865",2.22570722356068
"13912","Alb","Mylk3",2.22569297737027
"13913","Zfp523","Zfp942",2.22567493713814
"13914","Sdhb","Ndufb4",2.22558338439831
"13915","Ndufa2","Mrpl51",2.22552608391743
"13916","Atp1a1","Dnm1",2.22550511137729
"13917","Cpsf7","Snrnp25",2.22546717090768
"13918","Nudt19","Pex5",2.2254438121181
"13919","Ephx2","Pex5",2.2254438121181
"13920","Card10","Atxn7",2.2254438121181
"13921","Ubp1","Tfap4",2.2254438121181
"13922","Nav3","Tfap4",2.2254438121181
"13923","Alb","Ampd3",2.22535037789589
"13924","Alb","Zfp292",2.22535037789589
"13925","Parp12","Uba7",2.22524156487543
"13926","Gimap4","Myct1",2.22524138485255
"13927","Alpk3","Hrc",2.22520022606227
"13928","Fcho2","Trio",2.22515572808106
"13929","Fcho2","Acot9",2.22515572808106
"13930","Ndufa9","Ndufv3",2.22504117201265
"13931","Sod2","Ndufb2",2.22473232132097
"13932","Rbck1","Ndufaf3",2.22446737352152
"13933","Ndufa2","Mrps21",2.22445668157184
"13934","Ndufb11","Csad",2.22443298786243
"13935","Gnai3","Ldb3",2.22441533520964
"13936","Irf2bp2","Dusp16",2.22440593676151
"13937","Rev3l","Apex2",2.22433860786782
"13938","Ikbkb","Ppil3",2.2241157835274
"13939","Ehmt2","Myom2",2.22402225561359
"13940","Gna12","Arhgef1",2.22398796588845
"13941","Orc3","Zbp1",2.22395682877254
"13942","Casq2","Cox7a1",2.22395378670672
"13943","Rap1a","Rasgrp2",2.22394904451971
"13944","Hmcn1","Rapgef2",2.22394904451971
"13945","Smg5","Smg1",2.22394904451971
"13946","Ak4","Keap1",2.22394126027712
"13947","Neil2","Keap1",2.22394126027712
"13948","Rbl2","Rbbp9",2.22394126027712
"13949","Actc1","Pgk1",2.22389511917004
"13950","Myh7","Ckmt2",2.22372196641049
"13951","Pde1c","Slc16a12",2.2236397773213
"13952","Ak1","Ckm",2.22357869277221
"13953","Polr2a","Lonp1",2.22354923740863
"13954","Flcn","Lamtor1",2.22347422481153
"13955","Ntn1","Eif2s2",2.22347422481153
"13956","Flcn","Lamtor2",2.22347422481153
"13957","Ndufs8","Dnajc15",2.22317116668341
"13958","Hsp90aa1","Tpi1",2.22301181015609
"13959","Phb2","Crls1",2.22294663922867
"13960","Sgcg","Cap2",2.22290991530986
"13961","Nsun5","Trio",2.22277141471272
"13962","Rab5c","Sec22b",2.22274173825826
"13963","Ldb3","Ndrg2",2.22271831345392
"13964","Sar1b","Mcee",2.22266508175176
"13965","Pex5","Uros",2.22252131831783
"13966","Fxyd6","Ccdc90b",2.22244687898501
"13967","Gata2","Foxp4",2.22244350109281
"13968","Fhl2","Ablim2",2.2223464725148
"13969","Hspa8","Polr1b",2.22232770956884
"13970","Glo1","Hagh",2.2223023476181
"13971","Arhgap29","Arhgap42",2.22228178402861
"13972","Uqcr10","Cuta",2.22223103499869
"13973","Polr2i","Gpn1",2.2221186882748
"13974","Ogdh","Sdhd",2.22206830882237
"13975","Nrap","Hhatl",2.2218738631766
"13976","Mdm4","Psmd10",2.22180098953572
"13977","Pptc7","Pdp1",2.22177316018292
"13978","Ctnnb1","Ndrg2",2.22169983264689
"13979","Ctnnb1","Tbx5",2.22169983264689
"13980","Myom2","Asb5",2.22128876928764
"13981","Cox6c","Phb",2.22126410008696
"13982","Ttn","Cap2",2.2212199857604
"13983","Psmb3","Psmd1",2.2211530232139
"13984","Dgkd","Arhgap10",2.22082570765201
"13985","Il2rg","Gimap6",2.22081932612218
"13986","Morf4l2","Actr6",2.22050269701981
"13987","Atox1","2410015M20Rik",2.22050215526838
"13988","Dgkh","Klhl28",2.22050198286047
"13989","Rnf157","Arhgap33",2.22030772140442
"13990","Cyp4f13","Vdac2",2.22027534255653
"13991","Ccng1","Gak",2.22020602897305
"13992","Stag2","Nsmce2",2.22020602897305
"13993","Mybbp1a","Rpl15",2.22020295289985
"13994","Kmt2b","Kansl1",2.22019477024014
"13995","Actc1","Cox6a2",2.22016789429108
"13996","Upf1","Smg9",2.2200582256221
"13997","Ak1","Phka1",2.21996575480739
"13998","Vps18","Tgfbrap1",2.21966150899925
"13999","Mdh1","Taldo1",2.21950067088756
"14000","Ablim1","Slc7a6",2.2192389269951
"14001","Sgcg","Lmod3",2.2191536611665
"14002","Uros","Sacm1l",2.21915138151348
"14003","Pabpc1","Tfip11",2.21899566494426
"14004","Gnao1","Slc7a6",2.21897973447813
"14005","Cyp4f15","Vdac2",2.21888252814369
"14006","Cyp51","Atp13a1",2.2188760420222
"14007","Stk38","Mob1a",2.21881932509564
"14008","Armcx2","Armcx1",2.21876773656413
"14009","Pabpc1","Snrpd3",2.21875380785809
"14010","Itpr1","Ubc",2.21867863979514
"14011","Per1","Stox2",2.21847929951036
"14012","Cdkn1a","Cdk13",2.21847929951036
"14013","Tmem259","Cnnm3",2.21847929951036
"14014","Atp6ap1","Vma21",2.2184715226183
"14015","Atp5l","Immp1l",2.21845195497053
"14016","Irgm1","Ogfr",2.21836093642537
"14017","Pls3","Dynll1",2.21834481059932
"14018","Dap","Crtap",2.21828316390679
"14019","Arhgef18","Syngap1",2.21820194418819
"14020","Sod2","Uqcrh",2.21801504286054
"14021","Pola1","Kdm4a",2.21800492828243
"14022","Arl6ip1","Arl6",2.21797382333602
"14023","Esrra","Kdm3b",2.21797382333602
"14024","Rai1","Zkscan17",2.21797382333602
"14025","Mapkap1","Akt1s1",2.21797382333602
"14026","Gga1","Synrg",2.21796604712586
"14027","Pick1","Jam3",2.21796604712586
"14028","Mapt","Slc1a2",2.21794271855788
"14029","Csnk1d","Arfgap1",2.21791310581648
"14030","Sart1","Sec22b",2.21781578171635
"14031","Pde4b","Snx2",2.2175859671986
"14032","Wars","Wdtc1",2.21753059609364
"14033","Wars","Aldh9a1",2.21753059609364
"14034","Wdtc1","Aldh9a1",2.21753059609364
"14035","Appl1","Ankrd11",2.21753059609364
"14036","Pla2g7","Znhit3",2.21753059609364
"14037","Rapgef5","Limd1",2.21732654861717
"14038","Nck1","Slc22a3",2.21730396177554
"14039","Zfp316","Patz1",2.21726168842997
"14040","Pde12","Dctpp1",2.21723513021129
"14041","Gnai3","Rgs5",2.21722735499793
"14042","Il13ra1","Tyk2",2.21722735499793
"14043","Lxn","Trim39",2.21722735499793
"14044","Upf1","Uros",2.21705861974601
"14045","Cse1l","Luc7l",2.21701680305182
"14046","Ndufb11","Mrpl13",2.21699754745441
"14047","Irf7","Gbp3",2.21697315505685
"14048","Atp5g1","Pdha1",2.21676780730195
"14049","Fgd4","Arhgap1",2.21664540607912
"14050","Itpr3","Trpc1",2.21662092072438
"14051","Zfp35","Zbtb7b",2.21658052261296
"14052","Rbak","Klf7",2.21654808004837
"14053","Atp5l","Romo1",2.21652641595847
"14054","Lims1","Csrp3",2.21649653185023
"14055","Gpkow","Dhx16",2.21649653185023
"14056","Myom2","Xirp2",2.21645992025697
"14057","Cox6c","Timm8b",2.21644781251916
"14058","Ldb3","Hspb7",2.21639852108819
"14059","Reep5","Tmem33",2.21633311460073
"14060","Atp13a1","Vapb",2.21632433118498
"14061","Xirp1","Ldb3",2.21596778904996
"14062","Cyp51","Mars",2.21594261546647
"14063","Atp5j","Pgk1",2.21585349765019
"14064","Fxyd1","Ndufc1",2.21577475810932
"14065","Hagh","Urod",2.21574410295602
"14066","Atp5j","Cox7a1",2.21569963878665
"14067","Stx12","Hip1r",2.21569579325251
"14068","Mrpl12","Mtfp1",2.21568779304425
"14069","Fasn","Srebf1",2.21567867655517
"14070","Rrm1","Tipin",2.21550471675255
"14071","Uros","Vamp1",2.21536724317502
"14072","Scd1","Nploc4",2.21533682164477
"14073","Nt5dc2","Nedd4l",2.2151750662706
"14074","Nsun5","Grk5",2.2151260243329
"14075","Il16","Kcnd2",2.21502739194534
"14076","Dyrk1b","Map3k1",2.21501184750036
"14077","Cyp4f15","Cycs",2.21474055188719
"14078","Dyrk1b","Msl3",2.21467765212105
"14079","Vamp2","Scfd1",2.21437144844163
"14080","Dut","Umps",2.21418435797295
"14081","Ndufa6","Smim11",2.21412832070314
"14082","Arhgef2","Fgd4",2.21411330761089
"14083","Mrps14","Mrpl27",2.21410673738978
"14084","Dsp","Dsc2",2.21406522481402
"14085","Ncoa1","Ube2i",2.21400154892399
"14086","Mob4","Pxn",2.21395087854103
"14087","Bgn","Pkd2",2.21386797641867
"14088","Zbtb7b","Repin1",2.2136584712714
"14089","Pdcd11","Naa15",2.2136553970322
"14090","Krtcap2","Naa38",2.21363537709544
"14091","Vamp1","Arfgap1",2.21327083650817
"14092","Tsc2","Tbc1d7",2.21325559656952
"14093","Cycs","Cyp4f13",2.21321330382489
"14094","Frk","Lyn",2.21313097289453
"14095","Zfp81","Zkscan17",2.21304101948158
"14096","Rnf157","Cyp2d22",2.21297601290644
"14097","Mettl1","Dhx37",2.21293568851024
"14098","Smyd1","Yipf7",2.21283311160369
"14099","Cox6c","Naa38",2.21274436893464
"14100","Ndufb11","Suclg1",2.21266129042374
"14101","Cox6c","Ndufb2",2.21261182709418
"14102","Hspe1","Ndufb3",2.21256332407074
"14103","Pdhx","Suclg1",2.21240626418421
"14104","Zfp54","Zbtb39",2.21235833975766
"14105","Actb","Cdc40",2.21219102790269
"14106","Gnb4","Pdcl",2.21211354538536
"14107","Txn2","Reep6",2.21211354538536
"14108","Clk2","Rsrp1",2.21210577711076
"14109","Atp1a1","Fxyd7",2.21210577711076
"14110","Atp1a1","Fxyd1",2.21210577711076
"14111","Fitm1","Mlip",2.2120654530645
"14112","Sp3","Zfp68",2.21200064796153
"14113","Coro6","Actr2",2.21191834091201
"14114","Rbbp5","Tet2",2.21188826970456
"14115","Nrap","Smpx",2.2115337742614
"14116","Dmwd","Cyp2d22",2.21151277821104
"14117","Hsp90ab1","Ahsa2",2.21138265586342
"14118","Dst","Dock1",2.21135012721243
"14119","Ak1","Hrc",2.21131420972961
"14120","Urod","Nedd4l",2.21112310449439
"14121","Actb","Fth1",2.21108642743388
"14122","Hspa8","Dnajc4",2.21099721688574
"14123","Bag3","Wipi2",2.2109639556129
"14124","Nploc4","Syvn1",2.21095618890172
"14125","Gtpbp10","Vars",2.21079370841494
"14126","Psmb9","Tapbpl",2.21073922467781
"14127","Cox7a2","Tnni3",2.21073328942816
"14128","Fbrs","Tnrc6b",2.21066106170542
"14129","Plekhm1","Eif2s2",2.21066106170542
"14130","Ankzf1","Dnajb11",2.21066106170542
"14131","Cdc73","Bcl9l",2.21065329540647
"14132","Por","Pnpla2",2.21062642014635
"14133","Cox6b1","Psmb3",2.21059819797074
"14134","Cycs","Vdac2",2.2105618114806
"14135","Gtpbp10","Vars2",2.21044579898512
"14136","Mrpl51","Ndufv3",2.21018720236361
"14137","Arsb","Gns",2.21013893211671
"14138","Cdk9","Impdh1",2.21012325878542
"14139","Higd2a","Dynlrb1",2.21007745091401
"14140","Rnasel","Phc2",2.21002426031009
"14141","Asl","Gdi1",2.20994660646966
"14142","Ldlrap1","Klc1",2.20994660646966
"14143","Pabpc4","Pan3",2.20983170358454
"14144","Macrod1","Cox8b",2.20977330973164
"14145","Pkm","Rpl27a",2.20972500602238
"14146","Smc2","Nsmce1",2.20969600575881
"14147","Pnpla7","Vapb",2.20969600575881
"14148","Ssb","Lsm3",2.20968383428612
"14149","P4ha1","Keap1",2.20962517347721
"14150","Fgd4","Stam2",2.20962517347721
"14151","Egln1","Pnpla2",2.20957388276565
"14152","Egln1","Ankmy2",2.20957388276565
"14153","Zswim8","Stox2",2.20957388276565
"14154","Mtor","Lamtor5",2.20956611794804
"14155","Mtor","Lamtor4",2.20956611794804
"14156","Cyp1a1","Csad",2.20952748795276
"14157","Pabpc1","Kri1",2.20944335453737
"14158","Trim54","Asb12",2.20923462411793
"14159","Itpa","Serpinb1a",2.20914440545198
"14160","Srp68","Ahsa1",2.20911207190466
"14161","Erbb2","Igf1r",2.20911196829297
"14162","Degs1","Serpinb1a",2.20906933123274
"14163","Eif3b","Eif1ax",2.20905525536796
"14164","Pus3","Mrps9",2.20897409320696
"14165","Ddx56","Krr1",2.20895563633667
"14166","Atp6v0a1","Pmpcb",2.20885007378183
"14167","Eno3","Phka1",2.20884911579151
"14168","Mettl22","Hrasls",2.20870313464911
"14169","Anxa3","Lgals1",2.2086756838039
"14170","Meox2","Cyp2d22",2.20864809334489
"14171","Hat1","Mtch2",2.20864218022984
"14172","Cd93","Dnajb12",2.20863441668303
"14173","Rrp12","Trmt1",2.20857112467434
"14174","Cox7a1","Pcp4l1",2.208532876135
"14175","Gata2","Syngap1",2.2084526173428
"14176","Cyp4f15","Ldb3",2.20842003606549
"14177","Zfp697","Patz1",2.20842003606549
"14178","Me1","Gmppb",2.20832550947125
"14179","Fabp1","Hpd",2.2082508729568
"14180","Slc7a6","Arhgap21",2.20822453673713
"14181","Adam22","Cry1",2.20818414909309
"14182","Timm8b","Mrpl42",2.20802110347449
"14183","Eef1a2","Tnnc1",2.20796529084441
"14184","Nedd8","Rbx1",2.20795485842973
"14185","Lims1","Arhgef10",2.20780088626339
"14186","Smarcc2","Tbl1xr1",2.20774951628891
"14187","Eef1a2","Myot",2.20768823949675
"14188","Tpr","Stx16",2.20766251671307
"14189","Sec61b","2010107E04Rik",2.20756436058059
"14190","Xirp2","Smpx",2.2075319238088
"14191","Pde1a","Klhl22",2.20750753479001
"14192","Eef2","Pmpcb",2.20745285467137
"14193","Mapre1","Uros",2.20738940196634
"14194","Rangap1","Ablim1",2.20737714191455
"14195","Sf3a2","Rbm5",2.2073691002206
"14196","Cox6a2","Uros",2.20729202070106
"14197","Uros","Grtp1",2.20729202070106
"14198","Oas2","Samhd1",2.20722468085819
"14199","Cox7a1","Fxyd1",2.20718299405075
"14200","Dync1i2","Prune2",2.20708192039024
"14201","Brd4","Sirt5",2.20706639757009
"14202","Ak1","Asb5",2.20703695060911
"14203","Zfp68","Zfp335",2.20701851567401
"14204","Chd4","Rbm25",2.2069991102785
"14205","Dad1","Ssr3",2.2069991102785
"14206","Sptlc2","Ormdl1",2.20687317998431
"14207","Trmt1","Noc2l",2.20672494203109
"14208","Chd4","Cbx5",2.20662003677489
"14209","Smarce1","Scyl1",2.20655416832506
"14210","Fgf2","Pf4",2.20636791461266
"14211","Hmox1","Por",2.20636791461266
"14212","L3mbtl2","Meaf6",2.20636791461266
"14213","Runx2","Kat6b",2.20636015417381
"14214","Zbtb16","Klf7",2.20633367889991
"14215","Rela","Tnip1",2.20632911252574
"14216","Zeb1","Rreb1",2.20618651640302
"14217","Mast2","Mast3",2.20613938863994
"14218","Mob2","Cplx2",2.20613642931858
"14219","Ttn","Asb5",2.20609958903628
"14220","Hsd17b12","Slc29a1",2.20606610850677
"14221","Mob1a","Lrch3",2.20596438589132
"14222","Eef1a2","Obscn",2.20572131636072
"14223","Sirt7","Ints1",2.20567727718026
"14224","2410015M20Rik","Tmem261",2.20557394394973
"14225","Chn1","Pde8a",2.20548544623352
"14226","Tes","Ldb3",2.20545281439786
"14227","Chuk","Pycard",2.20541346038294
"14228","Tet2","Dpy30",2.20540570125149
"14229","Pls3","Actr3b",2.20533483120357
"14230","Uqcrq","Romo1",2.20522389508506
"14231","Acacb","Spg11",2.20518069106265
"14232","Trip12","Psmd1",2.20515493314542
"14233","Med11","Med25",2.20508758601432
"14234","Anxa2","Lypla1",2.205072068655
"14235","Ache","Glb1",2.20506279815027
"14236","Ikbkb","Ppic",2.20476720223405
"14237","Bet1","Sec23a",2.20470495543987
"14238","Cse1l","Uros",2.2046504040045
"14239","Naa15","Osbp",2.2045995206015
"14240","Mrpl35","Mrpl47",2.20459488134225
"14241","Dnaja2","Cad",2.20441428233653
"14242","Klf4","Kdm6b",2.2042419519787
"14243","Wfs1","Itgb3bp",2.2042419519787
"14244","Nxt2","Ptpn3",2.2042419519787
"14245","Mrpl48","Lsm8",2.2042419519787
"14246","Plcb2","Trpc3",2.2042419519787
"14247","Ehmt2","Kdm5c",2.20400923085595
"14248","Plec","Arpc2",2.20398380648294
"14249","Gata2","Rapgef3",2.20375519296317
"14250","Atp5j2","Bola3",2.20357454686405
"14251","Car8","Itpr1",2.20353606079448
"14252","Eif5","Eif1ax",2.20353606079448
"14253","Lemd3","Pycard",2.20353606079448
"14254","Lyn","Slitrk4",2.20345849571299
"14255","Snx1","Arhgap17",2.20342855495915
"14256","Polr1b","Nsa2",2.20337023035995
"14257","Dxo","Upf1",2.20330062470885
"14258","Nav2","Clmn",2.20306918893107
"14259","Pabpc1","Prpf40b",2.20302303057542
"14260","S100a1","S100b",2.20290265333961
"14261","Cope","Nudcd1",2.20263637136577
"14262","Dnaja1","Hsp90aa1",2.20260440752554
"14263","Tpr","Myo9a",2.20256472089409
"14264","Actr3b","Gmfb",2.2025412744706
"14265","Hcfc1","Irf2",2.20251228752886
"14266","Plec","Pxn",2.20244830730121
"14267","Zfp865","Zfp142",2.20241562375941
"14268","Rps4x","Nol10",2.20220799655272
"14269","Ring1","Kdm5c",2.20218658044701
"14270","Ank1","Ap3b1",2.20214005239973
"14271","Tns2","Reep6",2.20213229776255
"14272","Ldb1","Rnf38",2.20213229776255
"14273","Pdpk1","Katnbl1",2.20211678852024
"14274","Atox1","Ost4",2.20187072397016
"14275","Cox8b","Eef1a2",2.20185619028598
"14276","Pls3","Coro6",2.20184529432572
"14277","Pdha1","Mrpl28",2.20174553947049
"14278","Prdx5","Eif1ax",2.20172846376931
"14279","Abce1","Mms19",2.20172635110725
"14280","Kdelr3","Fam114a1",2.20162120377063
"14281","Itih5","Mfap5",2.20161700588983
"14282","Ssb","Ddx56",2.2016058955146
"14283","Hibch","Ndufa9",2.20155340367864
"14284","Egln1","Fam162a",2.20122140905914
"14285","Bnip3","Pgk1",2.20112000365384
"14286","Eef1a2","Smpx",2.20110393121149
"14287","Mapkapk2","Mknk2",2.20102992931425
"14288","Epn1","Rom1",2.20100023525947
"14289","Psmd10","Timm50",2.20090232651228
"14290","Ankmy2","Lrrc40",2.20084517592818
"14291","Pnpla2","Lrrc40",2.20084517592818
"14292","Ndufs4","Ndufs8",2.2008450637959
"14293","Actc1","Tnni3k",2.20072888423419
"14294","Zfp523","Zscan25",2.20051902655791
"14295","Ddx24","Fundc1",2.20038777579975
"14296","Chuk","Usp2",2.20037227136254
"14297","Xirp2","Mlip",2.20026066355604
"14298","Fnbp1","Rapgef5",2.20025728006567
"14299","Copb2","Nudcd1",2.20020172537465
"14300","Fam175b","Spag9",2.20003893630314
"14301","Pnpla2","Ube2r2",2.20003893630314
"14302","Arl15","Ccdc90b",2.20003893630314
"14303","Siah1a","Lactb2",2.19999242600602
"14304","Ormdl1","Sacm1l",2.19988359003355
"14305","Atp6v0d1","Ipo4",2.19986633323742
"14306","Chn1","Rbbp5",2.19973368023852
"14307","Atp6v1a","Glb1",2.19971337230595
"14308","Sh3bgr","Nexn",2.19962103318312
"14309","Des","Mypn",2.19949826598668
"14310","Ube2o","Drap1",2.19944410640323
"14311","Nedd4","Notch1",2.19934394421875
"14312","Men1","Dpy30",2.19929784282863
"14313","Tbca","Immp1l",2.199042403058
"14314","Adam22","Per1",2.19903129940008
"14315","Mme","Cpne3",2.19902354904775
"14316","Htt","Wdfy3",2.19895379635841
"14317","Tuba4a","Tnpo3",2.19886396709376
"14318","Pdha1","Ndufb5",2.19884410187569
"14319","Rps4x","Mcts1",2.19883275601001
"14320","Tollip","Nedd4l",2.19882979371801
"14321","Pdcd6ip","Snrnp70",2.19882137741365
"14322","Hsp90aa1","Ubc",2.1986992369466
"14323","Sp110","Adar",2.19864362444696
"14324","Apobec2","Nexn",2.19856630804384
"14325","Eif5","Atg9a",2.1984800800758
"14326","Ipo4","Arfgef2",2.19838531808796
"14327","Pex6","Usp7",2.19824104651548
"14328","Serping1","Serpinb6a",2.19816202585798
"14329","Tpk1","Prpf40b",2.19810449165698
"14330","Slc22a1","Slc16a12",2.19806375487383
"14331","Camk2d","Fndc3b",2.19796185198857
"14332","Mycbp","Repin1",2.19796185198857
"14333","Nfatc2","Irf2bp2",2.19796185198857
"14334","Nrp1","Tgfbr3",2.19796185198857
"14335","Pkd2","Tnni3",2.19796185198857
"14336","Ctsb","Spint2",2.19795410311417
"14337","Rnf4","Sumo1",2.19790761009199
"14338","Naa20","Psmd11",2.19788679252838
"14339","Impdh1","Krr1",2.19783571058201
"14340","Art1","Itgb1bp2",2.1977797004472
"14341","Ldb3","Dab2ip",2.19773614873793
"14342","Tom1l2","Syne1",2.1973101775211
"14343","Foxj3","Med4",2.19725674829124
"14344","Prkce","Mtor",2.19677862187973
"14345","Alb","Scaf1",2.1967221684074
"14346","Myom1","Neb",2.19668710244082
"14347","Pfdn4","Rab5c",2.19664354424435
"14348","Guf1","Htra1",2.19663977942946
"14349","Actc1","Itgb1bp2",2.1965567158345
"14350","Higd1a","Ndufb3",2.19622782228726
"14351","Pkm","Rplp2",2.19617946936046
"14352","Cox6b1","Fth1",2.19616642157325
"14353","Steap4","Slc39a14",2.19577414521063
"14354","Ikbkb","Ppib",2.19573748032758
"14355","Cyp4f15","Psma3",2.19565213270448
"14356","Crk","Akap13",2.19557255161885
"14357","Neb","Obscn",2.19550269765182
"14358","Uros","Sec23b",2.19532330976995
"14359","Pabpc4","Scd4",2.19526225071468
"14360","Os9","Colgalt1",2.19520393033849
"14361","Gnas","Dgkd",2.19511329485886
"14362","Nav3","Clmn",2.19508048662624
"14363","Ank1","Smyd1",2.19480791889146
"14364","Camkk2","Smc1a",2.19465944442595
"14365","Abca7","Abca3",2.19462111286907
"14366","Trappc10","Amotl2",2.19458435991737
"14367","Eno2","Ensa",2.19452240665896
"14368","Klhl26","Acin1",2.19452240665896
"14369","Xirp1","Flnc",2.19451959676621
"14370","Slc22a3","Pdp1",2.19448984316591
"14371","Bnip3","Ldha",2.19445283509594
"14372","Zfp947","Zfp523",2.1943257434998
"14373","Eno1","Phka1",2.19418782317734
"14374","Vcp","Fbxo32",2.19414846319796
"14375","Cyp4f13","Psma3",2.19412367715131
"14376","Chmp3","Chmp5",2.19411149783559
"14377","Atp9b","Rer1",2.19411149783559
"14378","Unk","Tnrc6a",2.1940810096155
"14379","Tnrc6a","Cpeb4",2.1940810096155
"14380","Meaf6","Brd8",2.1940810096155
"14381","Tnrc6a","Glt28d2",2.1940810096155
"14382","Umps","Paics",2.19395316617238
"14383","Slc25a5","Uqcrb",2.19394935268861
"14384","Higd2a","Ndufa5",2.19389483028476
"14385","Tmem126a","Uqcr11",2.19388203898166
"14386","Stbd1","Atf7ip",2.19382547993223
"14387","Pex6","Atf7ip",2.19382547993223
"14388","Tubb2a","Txndc9",2.19376760472824
"14389","Ncdn","Bag3",2.19366976817719
"14390","Atp8a1","Isyna1",2.19358542434884
"14391","Pkm","Atad1",2.19349433252978
"14392","Klf7","Zscan29",2.19334085294008
"14393","Nsun5","Map2k3",2.19331647927902
"14394","Tom1","Cyp2d22",2.19330801461638
"14395","Zfp445","Zfp236",2.19330801461638
"14396","Ipo7","Ipo4",2.19326742276576
"14397","Ddx19a","Mob1a",2.19326659822923
"14398","Cd93","Emcn",2.19325180341161
"14399","Ranbp1","Tnpo1",2.19322105055448
"14400","Egln2","Limd1",2.19316735138364
"14401","Smyd1","Leng8",2.19316735138364
"14402","Pls3","Taldo1",2.19316735138364
"14403","Blmh","Trio",2.19316735138364
"14404","Cd46","Stk39",2.19316735138364
"14405","Cox6c","Ptn",2.19314412473818
"14406","Cops4","Dcaf8",2.19301250891135
"14407","Trmt1","Trmt5",2.19288170952223
"14408","Myh7","Tpm1",2.19282549228114
"14409","Fnbp4","Ccnl2",2.19277945057297
"14410","Zfp612","Patz1",2.19261828106346
"14411","Rrm1","Samd4b",2.19261441594131
"14412","Malt1","Hectd3",2.19248607673012
"14413","Sec24c","Pbdc1",2.19248607673012
"14414","Arhgap44","Slc7a6",2.19238831525104
"14415","Cmc1","Ndufaf1",2.19229254801121
"14416","Smim20","Ndufaf1",2.19229254801121
"14417","Prdx3","Hibadh",2.19215877310285
"14418","Actn2","Syne1",2.19212546373137
"14419","Rel","Polr1d",2.19206806313582
"14420","Alpk3","Sh3bgr",2.19201114838029
"14421","Zscan25","Klf7",2.19196116341254
"14422","Gnb1","Gng12",2.19184358732582
"14423","Zeb1","Zfp217",2.19184358732582
"14424","Hspa13","Ubqln2",2.19180488551638
"14425","Sept8","Vdac2",2.19169825391077
"14426","Rnf157","Klhl28",2.19159965364815
"14427","Casq1","Itgb1bp2",2.1915962678811
"14428","Pde3b","Pde5a",2.19156678577883
"14429","Vps41","Tipin",2.19143308978209
"14430","Bach1","Mafk",2.19142454747134
"14431","Ypel3","Rmnd5a",2.19142298681709
"14432","Csnk2a1","Sfpq",2.19141589525066
"14433","Cyp4f17","Dgkd",2.1914024380676
"14434","Lpl","Pdha1",2.1913640771154
"14435","Cox7a1","Myom1",2.19123669023361
"14436","Atp6v0d1","Atp6v0c",2.19110001415129
"14437","Rrp12","Mybbp1a",2.19103854471518
"14438","Baz2a","Cbfa2t3",2.19096125307897
"14439","Tom1l2","Ablim1",2.19090931129244
"14440","Pnpla2","Dgat2",2.19081659977269
"14441","Cox6c","Ndufb6",2.19074644857028
"14442","Lims1","Pde8a",2.19067914252514
"14443","Trim63","Myot",2.19059362281405
"14444","Trappc3","Scfd1",2.19051047504377
"14445","Cdc42","Mark4",2.19045049208285
"14446","Cox7a2","Tpi1",2.19039231391389
"14447","Eef1a2","Myl1",2.1902814868738
"14448","Mylk3","Smpx",2.19015674150501
"14449","Zfp938","Zkscan17",2.19015293986672
"14450","Adam22","Zswim8",2.19007132115667
"14451","Ak1","Smyd1",2.19007128838325
"14452","Acox1","Chpt1",2.18984140834709
"14453","Atp5f1","Apool",2.18979338726172
"14454","Pdha1","Ncdn",2.18979276312439
"14455","Gbf1","Eps15l1",2.18979276312439
"14456","Unc45a","Uggt1",2.18979276312439
"14457","Rcn1","Efhd2",2.18979276312439
"14458","Osbpl11","Trip10",2.18978502560117
"14459","Rpia","Txn2",2.18978502560117
"14460","Ctdsp1","Gtf2f1",2.18977728808864
"14461","Uros","Ubqln4",2.18973860068832
"14462","Qsox1","Ubqln4",2.18973860068832
"14463","Ccdc107","Ubqln4",2.18973860068832
"14464","Eef1a2","Papss1",2.1896748515012
"14465","Cntnap1","Arfgef2",2.18963027740483
