"","Source","Target","Score"
"1264","Ctnnb1","Egr1",2.00059802040937
"1265","Nfkb2","Tnip1",1.99974877155319
"1266","C3ar1","Grn",1.99960170171153
"1267","Ppp1cc","Cdc123",1.99869942824921
"1268","Ptk2b","Tnk2",1.99648059364949
"1269","Sipa1","Rapgef5",1.99637614343305
"1270","Adcy4","Trim54",1.99542045879434
"1271","Canx","Rer1",1.99514849283332
"1272","Pak1","Rras2",1.99460479771551
"1273","Hspa8","Lpin3",1.99447126446034
"1274","C1qb","Plek",1.99366983892173
"1275","Serping1","Dpt",1.99314660592586
"1276","B2m","Mapk12",1.99293802318357
"1277","Rxrb","Sgsm2",1.99256652404688
"1278","C1qa","H2-Aa",1.99254735610316
"1279","Nfkbib","Slpi",1.99223963131499
"1280","Ppp1cc","Lmtk2",1.99197962073072
"1281","Ctsl","Sf3b6",1.99149035007531
"1282","Cdc42","Sept7",1.99117323323026
"1283","Sos1","Dab2ip",1.99048640009232
"1284","C1qc","Tmsb4x",1.98945025325338
"1285","Gata3","Emc2",1.98864044248558
"1286","Msn","Dock10",1.98820627353825
"1287","Gsk3a","Mtfmt",1.98809443592336
"1288","Limk1","Map2k2",1.98796259989945
"1289","Map2k2","Ubqln2",1.98736078517436
"1290","Gbp2","Trim12c",1.98657794780479
"1291","Cfd","Mrap",1.98589275327095
"1292","B2m","H2-Q7",1.98567388689935
"1293","Actn1","Pcnt",1.98565142236521
"1294","Actn1","Atp2a2",1.98551607979562
"1295","Cdc42","Elp2",1.98525952648993
"1296","Gata3","Syngap1",1.98425479902289
"1297","Cldn3","Ehf",1.98337875313382
"1298","Ptk2","Cd47",1.98328206967062
"1299","Hspa5","Hspa1b",1.98325850585752
"1300","Pxn","Arhgap12",1.98312984132667
"1301","Hspa5","Zmpste24",1.98270367847044
"1302","H2-D1","Irf7",1.98190831153534
"1303","Smad2","Rin1",1.98165880699366
"1304","Ksr1","Nme1",1.98077701994521
"1305","Nfkb2","Tnip2",1.97868813814011
"1306","Nlrx1","Nav2",1.97608218452592
"1307","Nlrx1","Iqce",1.97608218452592
"1308","Nlrx1","Pdzd2",1.97608218452592
"1309","Amph","Rapgef3",1.97585867752218
"1310","Asap1","Nphp1",1.97538654825303
"1311","Cldn1","Brd4",1.97331511997481
"1312","Vcam1","Plek",1.97225807907989
"1313","Map3k14","Mtfmt",1.97178910362845
"1314","Cd81","Inpp4a",1.97035031381665
"1315","Tap2","Xdh",1.97018507177313
"1316","Sos1","Nostrin",1.96953000173676
"1317","Sos1","Smarcc2",1.96936785448543
"1318","Prkcd","Afap1",1.9689462738238
"1319","Hspa8","Exoc3",1.96827021673766
"1320","Rnf31","Wdr82",1.96790463256866
"1321","Nck1","Tgds",1.96716603711275
"1322","Arrb2","Twistnb",1.96713649600952
"1323","Ctsb","Msmo1",1.96581299862896
"1324","Pxn","Ccdc80",1.9646262660649
"1325","Rapgef3","Arhgap17",1.9635909490205
"1326","Fga","Prrc2a",1.96270769833654
"1327","Irf4","Nfatc2",1.96215442978723
"1328","Cd9","Itga5",1.9618741351785
"1329","Gng2","Wdr26",1.9618741351785
"1330","Ptk2","Trim72",1.96183725571768
"1331","Ptk2","Eps8l2",1.96183725571768
"1332","H2-Q4","Gbp4",1.96133936535512
"1333","Akt1","Zfp691",1.96036971920853
"1334","Hsp90aa1","Ak3",1.95980406654735
"1335","Gata3","Sdf2",1.95970718656258
"1336","H2-D1","H2-Q4",1.95944030364421
"1337","Hspa5","Fzr1",1.9591500953486
"1338","Actn1","Pygb",1.95785085627062
"1339","Creb1","Ssbp3",1.95784883495071
"1340","Crk","Gata3",1.95757934862331
"1341","Cdc42","Mapt",1.95734042171034
"1342","Irak1","Ubc",1.95720489768019
"1343","Gata3","Plekhg6",1.95710215150689
"1344","Serping1","Rarres2",1.95643399384016
"1345","B2m","Grb7",1.9563237829791
"1346","Ctsb","S100a10",1.95498338159814
"1347","Araf","Tnk2",1.95254549257879
"1348","Cd9","Igfbp6",1.95237666100661
"1349","Hsp90b1","Ak3",1.95217053143597
"1350","Gypa","Isg20",1.95216716964705
"1351","Tlr2","Mapk8ip3",1.95148713649792
"1352","Gata3","Arhgef16",1.95144173332028
"1353","C1qb","Dock10",1.95109465696441
"1354","C1qa","Gatm",1.95101908448532
"1355","Nck1","Rapgefl1",1.95088965760488
"1356","Msn","Plek",1.94985017667454
"1357","Gabarap","Atg12",1.94969968186774
"1358","Ctsk","Abi3bp",1.94963671139271
"1359","C1qc","Folr2",1.94957820060472
"1360","Irf7","Isg20",1.94910166870272
"1361","Pxn","Snx1",1.94875373468449
"1362","Rela","Map3k14",1.94815559640188
"1363","Cd99l2","Ubqln1",1.94661944284144
"1364","Gata3","Arhgef2",1.94661585663425
"1365","Sipa1","Pdlim7",1.94654210182421
"1366","Cd9","Pkd2",1.94605531988441
"1367","Crk","Sh3bp1",1.94591509204974
"1368","Ppp1cc","Mad2l1",1.94401254885929
"1369","Stat2","Ube2l6",1.94342001138762
"1370","Ctss","Vcam1",1.94314511597486
"1371","Amph","Arhgap33",1.9419278109981
"1372","Ctsk","Lig4",1.93974693023847
"1373","Jak3","Shb",1.93926276918819
"1374","C1qa","Tmsb4x",1.93913777804778
"1375","Pla2g4a","Ppard",1.93825061976031
"1376","Canx","Tmx4",1.9378619630877
"1377","Canx","Tmx2",1.9378619630877
"1378","Canx","Pmp22",1.93747334382601
"1379","Serping1","Serpinb1a",1.93715633369243
"1380","Gata3","Slc27a1",1.93708228107698
"1381","Stim1","Mast3",1.93675486338748
"1382","B2m","Cd8a",1.93674020185404
"1383","Calm3","Camta2",1.93638104446518
"1384","Calm1","Camta2",1.93638104446518
"1385","Calm2","Camta2",1.93638104446518
"1386","Serping1","Lrp1",1.93548879605214
"1387","Gata3","Grb2",1.93534137443839
"1388","Ppp1cc","Rpl6",1.93410576119868
"1389","Actn1","Soga1",1.93334786350511
"1390","Limk2","Pard3",1.93301057632448
"1391","Ctnnb1","Runx3",1.93290804218032
"1392","Itga3","Itgb4",1.93252722400302
"1393","Ctsl","Ssr4",1.93233736446496
"1394","Stat2","Trim25",1.93210321092624
"1395","Nck1","Rapgef5",1.93170726295898
"1396","Rbck1","Wdr82",1.93123856915986
"1397","Calm2","Hspe1",1.93058883877893
"1398","Calm1","Hspe1",1.93058883877893
"1399","Calm3","Hspe1",1.93058883877893
"1400","Mme","Ndufa9",1.92837718858573
"1401","Ctnnb1","Tnik",1.928099209626
"1402","Sphk1","Elovl5",1.92737134015647
"1403","C1qb","Msn",1.92629506541221
"1404","Tlr3","Ddx58",1.92621304146701
"1405","Calm3","Rpl26",1.92463560582087
"1406","Calm1","Rpl26",1.92463560582087
"1407","Calm2","Rpl26",1.92463560582087
"1408","Arhgef1","Cyfip1",1.92431915729935
"1409","Serping1","Sfrp1",1.92403457962996
"1410","Gata3","Rfx1",1.92393827990918
"1411","Serping1","H2-Aa",1.92390383274346
"1412","B2m","Mybl2",1.92274823885737
"1413","Serping1","Fstl1",1.92233993274203
"1414","Itgb1","Cd47",1.92231725831107
"1415","Hsp90aa1","Stam2",1.92222555485728
"1416","Cdc42","Arhgap31",1.92214926163274
"1417","Cdc42","Cdc42bpg",1.92214926163274
"1418","Map2k7","Mtfmt",1.92155517811807
"1419","Map2k3","Pkn1",1.92144211955019
"1420","Marcks","Tob1",1.92102459774696
"1421","C1qc","Ctsb",1.9209814667629
"1422","H2-Q4","Irf7",1.92085953969354
"1423","Tyk2","Elp2",1.92079094142377
"1424","Tgfb1","Ltbp1",1.92077633836129
"1425","Cd81","Crip1",1.91934549967755
"1426","Ptk2","Tns3",1.91884920723828
"1427","C1qc","Srgn",1.91823602180034
"1428","Tlr4","Mapk8ip3",1.91801003105184
"1429","Ctnnb1","Cdh24",1.91720021283959
"1430","Calm2","Capza1",1.91707520306522
"1431","Calm1","Capza1",1.91707520306522
"1432","Calm3","Capza1",1.91707520306522
"1433","Gata3","Pip5k1c",1.9166667514362
"1434","Rapgef3","Lims2",1.916480010442
"1435","Gnai3","Rgs12",1.91594568797973
"1436","Dock1","Nipa2",1.91542609747444
"1437","Irf1","Stat2",1.91509216409077
"1438","Vav2","Eif4g3",1.91367105855875
"1439","Creb1","Atg101",1.91340868603493
"1440","C1qc","Gatm",1.91289594801424
"1441","Hspa1b","Cad",1.91260191580841
"1442","Irak1","Peli3",1.91253423763715
"1443","Gnb4","Pak1",1.91238139043207
"1444","Rela","Polr1b",1.91147058835213
"1445","Cfd","Lgals1",1.91078229518462
"1446","Arrb1","Ptch2",1.91069124794626
"1447","Arrb1","Stxbp5",1.91069124794626
"1448","Arrb1","Slc9a5",1.91069124794626
"1449","Hspa5","Exoc2",1.91034315046477
"1450","Plcg1","Tnk1",1.90716794716741
"1451","Tap1","Znfx1",1.9068013897147
"1452","Pxn","Klhl7",1.9064493497483
"1453","Grb2","Ldb3",1.90614928269656
"1454","Psme3","Serf2",1.90612030638908
"1455","Araf","Ass1",1.90564023190359
"1456","Irak1","Camkk2",1.90521601275691
"1457","Nck1","Sema7a",1.90518930680355
"1458","Stat2","Ubr4",1.90482569561777
"1459","H2-Aa","Ly86",1.90470521013799
"1460","Was","Brd4",1.90394589732909
"1461","Map2k2","Dazap1",1.90363700367038
"1462","Limk1","Mmp14",1.90244851751163
"1463","Gbp2","Btbd2",1.90201976280514
"1464","Gbp2","Pepd",1.90201976280514
"1465","Tap2","Trafd1",1.90171487250518
"1466","Oas3","Znfx1",1.90166062004369
"1467","Akt1","Dvl2",1.90050859936446
"1468","Map2k3","Rpe",1.89986320416051
"1469","Tgfb1","Tgfbrap1",1.89902707010265
"1470","Tgfb1","Tgfbr3",1.89902707010265
"1471","Cd36","Apmap",1.89896682016706
"1472","Actn1","Myot",1.89860595473397
"1473","Actn1","Cdan1",1.89860595473397
"1474","Ppp1cc","Sfrp1",1.89814858837985
"1475","Hspa1b","Mfhas1",1.89761143366923
"1476","Stat2","Tap2",1.89626540606332
"1477","Mapk15","Golga2",1.89611650535949
"1478","Gabarap","Rnf123",1.89609473884639
"1479","Msn","Pdha1",1.89590610089112
"1480","Rapgef3","Arhgef16",1.89528429504207
"1481","Hspa8","Paics",1.89372427145236
"1482","Ctsb","Marcks",1.89362141467996
"1483","Pla2g4a","Acsl5",1.8931258258624
"1484","Crk","Fnbp1",1.8922303349234
"1485","Prkcg","Ranbp10",1.89135982758012
"1486","Itga6","Mme",1.89004842917484
"1487","Cd3e","Jak3",1.88954137913652
"1488","Plk3","Cdk13",1.889112567555
"1489","Marcks","Ubqln2",1.88852748100362
"1490","Trim25","Carm1",1.88833197448889
"1491","Hspa1b","Bcl2l12",1.88792651144354
"1492","Hspa8","Chordc1",1.88673941805314
"1493","Gnai3","Dgkd",1.88660253807552
"1494","Ddx58","Trafd1",1.88620752233874
"1495","Hspa1b","Usp10",1.88574886718311
"1496","Ppp1cc","Eif2s3x",1.88397697359187
"1497","C3ar1","Ctsc",1.88343935415855
"1498","Ddx58","Rnf31",1.88329544578551
"1499","Rxra","Smarcd1",1.88302093687707
"1500","Irf1","Irf2",1.88160398656419
"1501","Akt1","Ccni",1.88150279611204
"1502","Gbp2","Nans",1.88063556037901
"1503","Rxra","Robo4",1.87963848515301
"1504","Rapgef3","Smarcc2",1.87955901048804
"1505","Nck1","Prickle3",1.87837931842091
"1506","Araf","Efemp1",1.8783166826156
"1507","Tank","Mul1",1.87812892310194
"1508","Ptk2b","Sh2d3c",1.87773177032614
"1509","Ptk2b","Skap2",1.87773177032614
"1510","Irf7","Znfx1",1.87663107640537
"1511","Gnai3","Cd59b",1.87659830995153
"1512","Sharpin","Itgb1",1.87568168402072
"1513","Gzmb","Gzmk",1.87489007203885
"1514","Gbp2","Hspe1",1.8739573010057
"1515","Hspa8","Atad1",1.87365094656411
"1516","Rapgef3","Dnmbp",1.87279946938474
"1517","B2m","H2-Aa",1.87263425300307
"1518","Mme","Sdf4",1.87245001687597
"1519","Oas3","Ifi27l2a",1.87190949086539
"1520","Actn1","Pkd1",1.87182997071864
"1521","Prkcg","Myh14",1.87175193917915
"1522","Sos1","Rgl3",1.87047872900644
"1523","Gzmb","Serpinb9",1.87041722601998
"1524","Gzmb","Ube4b",1.87041722601998
"1525","Stat2","Tyk2",1.87004971158558
"1526","Rapgef3","Klhl7",1.86594510929467
"1527","Ctsk","Pdgfrl",1.86488544893041
"1528","Crk","Lpp",1.86464826541464
"1529","Irak1","Ccdc47",1.8644765815684
"1530","Cfd","Thrsp",1.86346711548072
"1531","C1qa","Srgn",1.86332593122552
"1532","Adcy3","Adcy6",1.86319804997697
"1533","Hspa5","Fmnl3",1.86195874727332
"1534","Gbp2","Trafd1",1.86129968827504
"1535","Pak1","Ercc4",1.86084672285983
"1536","Was","Snx1",1.86068036958795
"1537","Canx","Svip",1.86013332558832
"1538","Hspa8","Psmd3",1.85942893592551
"1539","Map2k7","Rpe",1.85837007708415
"1540","Jund","Rpl10a",1.85831983339972
"1541","Hspa8","Pepd",1.8580657910461
"1542","Sipa1","Arhgef17",1.85792435984172
"1543","Oas2","Znfx1",1.85771722850382
"1544","Ctnnb1","Ubc",1.85705766997194
"1545","Nck1","Scarf2",1.85695103309263
"1546","Pxn","Rnf157",1.8569295161069
"1547","Smad2","Ssbp4",1.85551523243453
"1548","Hsp90aa1","Aldh4a1",1.85478447132209
"1549","Actn1","Csrp1",1.85458943842855
"1550","Creb1","Rps6ka4",1.85390780135867
"1551","Pecam1","Robo4",1.85355908539054
"1552","Creb1","Crebbp",1.85255925074603
"1553","Tlr2","Nans",1.85239430255228
"1554","Msn","Tgfb1",1.85205527973585
"1555","Irak1","Tomm70a",1.85190667308188
"1556","Marcks","Pkn1",1.85172024368285
"1557","Gata3","Usp21",1.85172024368285
"1558","Tap1","Copb1",1.85172024368285
"1559","Grb2","Magi1",1.8515658506285
"1560","Gata3","Carm1",1.84926169905589
"1561","Itga6","Plec",1.84920437664869
"1562","Actn1","Msn",1.84913877464646
"1563","C1qc","Ccl8",1.84842054012415
"1564","Prkcg","Mark4",1.84562000550204
"1565","Mme","Stag2",1.8446501287076
"1566","Sipa1","Rapgefl1",1.84353726820632
"1567","Araf","Nudcd1",1.84248957380282
"1568","Dnm2","Pef1",1.84248242178614
"1569","Was","Kdm4a",1.84199611777672
"1570","Nck1","Arhgap33",1.84138171432301
"1571","Ctnnb1","Cdh16",1.84125248504688
"1572","Gata3","Tcf12",1.84008014400706
"1573","Smad2","Mks1",1.83997293667244
"1574","Smad2","Trim62",1.83997293667244
"1575","Pxn","Klhl21",1.83964823870315
"1576","Nfkb2","Polrmt",1.83959416290736
"1577","Actn1","Plek",1.83851523289059
"1578","C1qb","Ctla2b",1.8383775795096
"1579","Pxn","Aass",1.83814375552129
"1580","Gbp2","Magi1",1.83787231549582
"1581","Calm2","Myh10",1.837450724988
"1582","Calm1","Myh10",1.837450724988
"1583","Calm3","Myh10",1.837450724988
"1584","Rxra","Carm1",1.83706525937941
"1585","Cd36","Yes1",1.83676533772018
"1586","Rnf31","Akap8l",1.83630122251361
"1587","Cdc42","Rras2",1.83593715356051
"1588","Notch1","Ptbp3",1.83563728487093
"1589","Asap1","Pacsin2",1.83505911649536
"1590","Cd36","Itgb1",1.83478077230939
"1591","Ctnnb1","Dot1l",1.83476649882982
"1592","Hspa8","Ctdspl",1.83411448589641
"1593","Hspa8","Ctdsp2",1.83411448589641
"1594","Gnai3","Ubfd1",1.83351065485112
"1595","Plcg1","Isg20l2",1.83193433703582
"1596","Pak1","Ppm1f",1.83165623530454
"1597","Irf7","Samhd1",1.83162743148046
"1598","Hsp90aa1","Psmd2",1.83150039773545
"1599","Gata3","Zfp35",1.83146564504978
"1600","Rxra","Ncor2",1.83095751094856
"1601","Tlr2","Plek",1.83071324877187
"1602","Arrb2","Slc9a5",1.83005935163533
"1603","Csf1","Pik3r2",1.82938231728895
"1604","Oas3","Spats2l",1.82824484619596
"1605","C1qa","Ctsc",1.82799588888452
"1606","H2-D1","Rps5",1.82777532174077
"1607","Msn","F13a1",1.82690333041114
"1608","Cblb","Asap2",1.82684636248177
"1609","Pld2","Amph",1.82669682600454
"1610","Fga","Tbc1d19",1.82634081205993
"1611","Adcy3","Tmem242",1.82569695574398
"1612","Tap1","Xdh",1.82495375184817
"1613","Gata3","Capsl",1.82469125277044
"1614","Stat2","Zc3hav1",1.82409979522254
"1615","Ppp1cc","Ppp1r3c",1.82355089765542
"1616","Arrb2","Map2k4",1.82298890987954
"1617","Ccl22","Vcam1",1.82289643941385
"1618","Ccl17","Vcam1",1.82289643941385
"1619","Ctsk","Lum",1.82286904325269
"1620","Prkcd","Ranbp10",1.82271150572024
"1621","Irak1","Sash1",1.82169454294262
"1622","C1qb","Entpd1",1.82153962182861
"1623","Ctss","Gbp2",1.82088070600116
"1624","Canx","Magt1",1.81886045351644
"1625","H2-Aa","Adgre4",1.8184137319713
"1626","C1qc","Ctsc",1.81332260664408
"1627","Arhgef1","Ncor2",1.81301588782731
"1628","Itga3","Itgb1",1.81272525826989
"1629","Arrb1","Gnmt",1.81227632853029
"1630","Vasp","Dnmbp",1.81111562578121
"1631","Atg5","Cchcr1",1.81029336806046
"1632","Rapgef3","Rgl3",1.80933430458686
"1633","Relb","Smarcc2",1.80925873237175
"1634","Wasf2","Apbb1ip",1.8072966017769
"1635","Prkcg","Gsk3a",1.80634679680429
"1636","Cd9","Itgb1",1.80590890219491
"1637","Oas3","Ube2l6",1.80554213141295
"1638","Rorc","Eif3i",1.80516571932026
"1639","Gata3","Ring1",1.80476792065224
"1640","Tbkbp1","Nfatc4",1.80436609049048
"1641","Irak1","Tmem173",1.80397695721967
"1642","Gsk3a","Vta1",1.80357371967716
"1643","Cfd","Eef1a1",1.80284325785487
"1644","Plk3","Prnp",1.80277445747743
"1645","Plcg1","Nfat5",1.80274616838619
"1646","Plcg1","Extl3",1.80274616838619
"1647","Rxrb","Carm1",1.80264715838462
"1648","Tfrc","Atg9a",1.80249157695425
"1649","Ctss","Msr1",1.80219578548531
"1650","Cd81","Itga3",1.80162186402526
"1651","Prkcg","Pard6b",1.8016006542432
"1652","Irak1","Mpp1",1.80091893786425
"1653","Nod1","Sugt1",1.80043431637591
"1654","Grb2","Pxn",1.79988136759357
"1655","Tfrc","Tbc1d17",1.79875265524379
"1656","Ptk2","F13a1",1.79873146306022
"1657","Araf","Erbb2",1.79612054872905
"1658","Nfkb2","Map3k14",1.79517302473278
"1659","Cd81","Mme",1.79450975468717
"1660","Calm2","Eps15l1",1.79450703926614
"1661","Calm1","Eps15l1",1.79450703926614
"1662","Calm3","Eps15l1",1.79450703926614
"1663","Actn1","Suclg1",1.79373836620789
"1664","Ctss","Rgs10",1.79342728537426
"1665","Gata3","Nipa2",1.79302243084157
"1666","Gata3","Zfp72",1.79243376549607
"1667","Stat2","Samhd1",1.7914343433647
"1668","Cdc42","Mcf2l",1.79052577764696
"1669","Cdc42","Pggt1b",1.79052577764696
"1670","Arrb1","Arrdc4",1.79026504164972
"1671","Fga","Smpdl3a",1.78984226878083
"1672","Ctsb","Ctsc",1.78954292542085
"1673","Hspa1b","Tuba4a",1.78865692226304
"1674","B2m","E2f5",1.78786297863098
"1675","Tap2","Samhd1",1.78755125433941
"1676","Plcg1","Pi4ka",1.78670267132361
"1677","Smad2","Arid1b",1.78657459197893
"1678","Irak1","Prkcd",1.78635788382212
"1679","Ctnnb1","Cdh11",1.78620154365626
"1680","Ctnnb1","Ptk7",1.78620154365626
"1681","Cfd","Gzmk",1.78543815414059
"1682","Nck1","Rngtt",1.78540631297665
"1683","Nck1","Isg20l2",1.78540631297665
"1684","C6","Nck1",1.78540631297665
"1685","Nck1","Celsr2",1.78540631297665
"1686","Arrb2","Csnk1a1",1.78537816662447
"1687","Actn1","Lpp",1.78518306944466
"1688","Il1r1","Pdgfrb",1.78508967994412
"1689","Mme","Tnpo1",1.78453388438606
"1690","Irak1","Prrc2b",1.78451278001717
"1691","Prkcg","Cyth2",1.784386156555
"1692","Ptk2","Tnk2",1.78418840238555
"1693","Pxn","Arid3b",1.78327488650507
"1694","Hspa1b","Psmc2",1.78307181256696
"1695","Calm1","Armc1",1.78199526687763
"1696","Calm3","Armc1",1.78199526687763
"1697","Calm2","Armc1",1.78199526687763
"1698","Mapk15","Gabarap",1.78165786526642
"1699","Ptk2b","Nphp1",1.78165786526642
"1700","Ctsb","Cdk18",1.7811939929245
"1701","Ptk2","Arhgap26",1.7809409984327
"1702","Hspa1b","Brsk1",1.78069504969471
"1703","Pxn","Cyp4f17",1.78012004867355
"1704","Psme3","Adap1",1.77932509118
"1705","Ptk2b","Pxn",1.77904414267073
"1706","Prkcd","Rnf40",1.7787421490857
"1707","Pik3r2","Myh14",1.77858765118413
"1708","Hsp90aa1","Cad",1.77821138833042
"1709","Hspa1b","Rpl4",1.77809584837382
"1710","Plcg1","Gltscr1",1.77744318247937
"1711","Rasgrp2","Rasgef1a",1.77692403107176
"1712","Inppl1","Rpp30",1.77576579870015
"1713","Relb","Arid1b",1.77576579870015
"1714","Prkcd","Src",1.77561481330417
"1715","Limk2","Mpp1",1.77542846504412
"1716","Hspa8","Sfpq",1.77380170760898
"1717","Bcl3","Rcor1",1.77294631030827
"1718","Grb2","Tulp1",1.77141131630083
"1719","Grb2","2610028H24Rik",1.77141131630083
"1720","Grb2","Tceal8",1.77141131630083
"1721","Hspa8","Psmd6",1.77068415913573
"1722","Araf","Foxp4",1.76957039364538
"1723","Marcks","Kctd12",1.76921071193897
"1724","Hspa8","Tfrc",1.7679251246791
"1725","Hspa8","Naa20",1.7679251246791
"1726","Cdc42","Dmbt1",1.76734943374026
"1727","C1qc","Fga",1.76734243475903
"1728","C1qa","Fga",1.76734243475903
"1729","Jak3","Tyk2",1.76678256385549
"1730","Jak3","Stam2",1.76678256385549
"1731","Creb1","Kcnip3",1.76634173170532
"1732","Dock1","Atg4b",1.76608985380881
"1733","Map2k2","Stk17b",1.76608198494591
"1734","Arrb1","Mprip",1.76525739299859
"1735","Ptk2","Tns1",1.76471885284195
"1736","Cd55","Hlx",1.76471219841301
"1737","Gsk3a","Ebna1bp2",1.76441814758368
"1738","Serping1","Mmp3",1.76420413279948
"1739","Tlr2","Anp32b",1.76377486955175
"1740","Ctsb","Rrm2",1.76361406950309
"1741","Hspa5","Dpysl5",1.7634043420087
"1742","Araf","Arhgef1",1.76239485526003
"1743","Gbp2","Ddx58",1.76183735348013
"1744","Gnai3","Arhgap33",1.76160079293504
"1745","Akt1","Map2k4",1.7614197953144
"1746","Mapk14","Cdkl5",1.76117410073107
"1747","Canx","Emc1",1.76059527209623
"1748","C6","Fus",1.76034382974149
"1749","Rxrb","Akap13",1.75967341019168
"1750","Relb","Actl6a",1.75857728773531
"1751","Nck1","Myrip",1.75776066859726
"1752","Nck1","Brpf3",1.75776066859726
"1753","Atg5","Terf2",1.7574954853269
"1754","Nck1","Syngap1",1.75722923358808
"1755","C1qb","Cp",1.75676695019524
"1756","Hspa8","Kcnq4",1.75640706158924
"1757","Ppp1cc","Rpl4",1.75637968558863
"1758","Irf1","Slamf8",1.755860278402
"1759","Tlr4","Samhd1",1.75574441549338
"1760","Gng2","Rptor",1.7556607223114
"1761","Msn","Asns",1.75563979934827
"1762","Akt1","Wnk4",1.75535720525636
"1763","Cdc42","Mtcl1",1.75507492960583
"1764","Creb1","Deaf1",1.75504006428014
"1765","Pxn","Plekhg6",1.75488154773802
"1766","Jun","Itpk1",1.75409186911861
"1767","Gypa","Spta1",1.75407890462861
"1768","Calm1","Agfg1",1.75313735655163
"1769","Calm3","Agfg1",1.75313735655163
"1770","Calm2","Agfg1",1.75313735655163
"1771","Ptk2b","Trim29",1.7523704787377
"1772","Ptk2b","Bcar3",1.7523704787377
"1773","Calm1","Iqce",1.75165872797129
"1774","Calm2","Iqce",1.75165872797129
"1775","Calm3","Iqce",1.75165872797129
"1776","Itga2","Itgb1",1.75146484632342
"1777","Defb4","Crct1",1.75000020409698
"1778","Msn","Dcps",1.74985622443614
"1779","Actn1","Kctd6",1.74984926242291
"1780","Tank","Ube2i",1.74982837647235
"1781","Rxra","Ncoa4",1.74895824704936
"1782","Canx","Trpv4",1.74818576622602
"1783","Canx","Ksr1",1.74818576622602
"1784","Actr2","Ppme1",1.74790048166233
"1785","Vav2","Ube4b",1.747608264782
"1786","Vav2","Ipo4",1.747608264782
"1787","Cd9","Anxa1",1.74686763060413
"1788","Ptk2","Igf1r",1.74682783357503
"1789","Tgfb1","Pdgfrl",1.74673177110549
"1790","Tgfb1","Thrsp",1.74673177110549
"1791","Amph","Arhgef16",1.74670837155804
"1792","Pak1","Pak4",1.74570994656278
"1793","Grb2","Kirrel",1.74546614050655
"1794","Irf7","Ube2l6",1.74543293232364
"1795","Ptk2b","Cblb",1.74489607198825
"1796","Araf","Limk1",1.74443279360617
"1797","Pxn","Snx2",1.74443142444125
"1798","Mme","Srsf11",1.74443035840773
"1799","Akt1","Srr",1.74397861043576
"1800","Ctnnb1","Tcf7",1.74377013253843
"1801","Gabarap","Mul1",1.74290856575067
"1802","Smad2","St5",1.74263068972186
"1803","Bcl3","Socs3",1.74231975832095
"1804","Atg5","Apobec3",1.74230421577658
"1805","Tyk2","Stam2",1.74206806360507
"1806","Actr2","Mms19",1.74183424193211
"1807","Cd8a","Lef1",1.74183420901704
"1808","Ctnnb1","Vps41",1.74160180656531
"1809","Stat2","Rnf31",1.74022424544864
"1810","Hspa8","Tnpo1",1.73967807056238
"1811","Vasp","Abi3",1.73917312527965
"1812","Arrb1","Hdgfrp2",1.73838909124311
"1813","Calm1","Pgm2",1.73837241553224
"1814","Calm2","Pgm2",1.73837241553224
"1815","Calm3","Pgm2",1.73837241553224
"1816","Itgb1","Rab8b",1.73659277502634
"1817","Ctnnb1","Igf1r",1.73639863855169
"1818","Pak1","Brd3",1.73591839318829
"1819","Ppp1cc","Usf2",1.735677662542
"1820","Plcg1","Sec24b",1.73547664990883
"1821","C1qa","Msr1",1.73535302572782
"1822","Creb1","Ccdc6",1.73442327161411
"1823","Nck1","Atp2a3",1.73384128937778
"1824","Nck1","Gltscr1",1.73384128937778
"1825","Actn1","Dock1",1.73365995644235
"1826","Amph","Arhgap17",1.73361983413179
"1827","Akt1","Mark2",1.73326481949152
"1828","Cd34","Flt1",1.7328626556764
"1829","Gata3","Zfp189",1.7326968580669
"1830","Serping1","Irf7",1.7326893608722
"1831","Araf","Mpp1",1.7324520402758
"1832","Pak1","Tnpo1",1.73216878989456
"1833","Irf1","Samhd1",1.73206124226499
"1834","Gata3","Abhd17c",1.73153266055374
"1835","Stat2","Isg20",1.73121993389373
"1836","Stat2","Trim12c",1.73085071498349
"1837","Cdc42","Nostrin",1.7298741496511
"1838","Cdc42","Sh3d19",1.7298741496511
"1839","Pecam1","Yes1",1.72937600785986
"1840","Asap1","Cblb",1.72842145279083
"1841","Actr2","Pgm2",1.72806261370033
"1842","Ctss","H2-D1",1.72800227454991
"1843","Ccl9","Plek",1.72772685710311
"1844","Msn","Pfas",1.72772300970996
"1845","Calm2","Cetn3",1.72682184428072
"1846","Calm1","Cetn3",1.72682184428072
"1847","Calm3","Cetn3",1.72682184428072
"1848","Ctsb","Grn",1.72557023784475
"1849","B2m","Map1s",1.72524166089488
"1850","Atg5","Pik3c3",1.72440576380609
"1851","Actr2","Rprd1b",1.72430215548547
"1852","Ctsb","Tha1",1.7231033595383
"1853","Canx","Pomp",1.72170614239735
"1854","Gnai3","Plec",1.7210728476457
"1855","Pxn","Dab2ip",1.72099223285477
"1856","Mme","Ssr4",1.72094017165637
"1857","Grb2","Sh3bp1",1.72062943706464
"1858","Stat2","Erap1",1.72030639038076
"1859","Hsp90aa1","Prdx2",1.72028454091651
"1860","C1qb","Cd86",1.7198065315938
