"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tango6",208.788521520953,0.586348830429075,0.167524416491016,3.50007982544156,0.000465118852969323,0.0020146527402253
"Tank",1712.98197853448,-0.48144285329238,0.100751532239141,-4.77851644131465,1.76593325230714e-06,1.36703474387362e-05
"Taok1",2703.0627828424,-0.209985506638881,0.081431391738188,-2.5786800662085,0.00991785947172709,0.0292218887469984
"Taok2",3287.00721947579,0.655189292034062,0.0803379233453583,8.15541732660329,3.47976195558269e-16,1.93022693091724e-14
"Taok3",1969.65387505178,0.327750623209943,0.130665976486598,2.50830883465337,0.0121310588531059,0.0345967065870765
"Tap1",5784.43393685831,0.282345076206421,0.0961195756469554,2.9374357336269,0.00330938755728067,0.0113679914855777
"Tap2",3174.04385862573,0.368477795095114,0.0730721245754398,5.04265884201433,4.59107364601381e-07,4.05021313492926e-06
"Tarbp1",384.94344084106,0.35426090398235,0.0954398527772646,3.71187605254502,0.000205728731030337,0.000973635973058011
"Tardbp",7222.63349564249,-0.175624448535452,0.0537775623479988,-3.26575696010489,0.0010917190494021,0.00430064865570672
"Tars",1442.87932806627,-0.489603635068112,0.0701997732006105,-6.97443328867983,3.07106227339808e-12,8.17969664337355e-11
"Tars2",1310.91494949419,0.305375857056425,0.0653638659884031,4.67193689416419,2.98372639640326e-06,2.18889046488212e-05
"Tasp1",283.6888774092,-0.30854883653369,0.111489757240622,-2.76750837180286,0.00564865946450371,0.0181185172609369
"Tax1bp1",4504.88550154072,-0.390521224303851,0.0841604192296094,-4.64020055839334,3.48071202271002e-06,2.5090508360668e-05
"Taz",2100.35997561927,0.151709941342342,0.060063687189334,2.52581798490191,0.0115429267479648,0.0331965707212518
"Tbc1d10b",1214.83767667519,0.342472817750134,0.0887437315025826,3.85912122413026,0.000113795483518829,0.000574435588309982
"Tbc1d10c",5883.49140019406,0.150301505086582,0.0622418893936849,2.41479663536422,0.0157439972953087,0.0430285832874313
"Tbc1d15",1435.74646715844,-0.267625051814921,0.100436479687305,-2.6646199931353,0.00770753635718745,0.0235641576670842
"Tbc1d16",336.793094814056,0.549029530750093,0.114897063913211,4.77844700335259,1.76654309994147e-06,1.36703474387362e-05
"Tbc1d17",972.549509674328,0.460848519435477,0.0761054892731737,6.05539132376251,1.40076717392854e-09,2.11579002975842e-08
"Tbc1d22b",726.302673811353,0.727644188758809,0.0985301600496056,7.38498941230251,1.52465520620422e-13,5.24511295367508e-12
"Tbc1d24",189.279338457853,0.70030090060335,0.131074001357176,5.34279028146118,9.15266344536613e-08,9.28620934243244e-07
"Tbc1d2b",2087.11616381156,0.448961531443024,0.0756239981112769,5.9367600583931,2.90709634818369e-09,4.12244471224592e-08
"Tbc1d4",1545.04647996208,-0.358045001918574,0.106627234100905,-3.35791324737678,0.000785332563973883,0.00321052965101621
"Tbc1d5",1050.36232370279,0.319172581129548,0.113648260251848,2.80842469935088,0.00497845236494895,0.0162145312053456
"Tbc1d8",1130.80213945163,0.371839444355408,0.108150276075731,3.43817378787854,0.000585651702478899,0.00247049485509429
"Tbc1d9",1660.99120524791,0.599814960157317,0.12222464071062,4.90747983933487,9.22541350085318e-07,7.59166529423548e-06
"Tbc1d9b",1775.06687606906,0.326501680975198,0.0721124055771996,4.52767701149094,5.96356405096236e-06,4.08420828623491e-05
"Tbca",500.929906282953,-0.833057992518683,0.135763641760461,-6.13609050049288,8.45769874991876e-10,1.3290669464158e-08
"Tbcb",704.708008435849,-0.556405146006302,0.0855006481953346,-6.50761319066424,7.63542161858385e-11,1.5031512529204e-09
"Tbcc",187.700430009335,-0.631553376664337,0.138524230804022,-4.55915454645498,5.13599659646842e-06,3.57390470812152e-05
"Tbccd1",472.710138313294,-0.37011716409471,0.108664694566577,-3.40604798615568,0.000659105932613345,0.00274263571446502
"Tbkbp1",387.667545858547,0.846037024971396,0.130975348383221,6.45951345360027,1.05040148321955e-10,1.98749435163116e-09
"Tbl1x",1781.24570292443,0.208343396649104,0.077526175059601,2.68739424444625,0.00720119017757574,0.0222657095057011
"Tbl3",767.31965801266,-0.323845553086675,0.077695687344012,-4.16812778362831,3.07111760168261e-05,0.000177484890782904
"Tbrg4",947.528326891942,0.355827346228167,0.0804008482702295,4.42566656799716,9.6144934912265e-06,6.27326368211059e-05
"Tbx2",83.7679125204406,0.971301593306762,0.291017576892401,3.33760456560287,0.000845039187041945,0.00342697624905367
"Tbx21",308.933850018721,0.439059915638138,0.159858518340169,2.74655314084575,0.00602251285201843,0.0191473424606138
"Tbx3",66.0863509393471,0.654904231641972,0.251992072175546,2.59890807670229,0.00935208130933141,0.0277568632763236
"Tbx3os1",12.3644299555544,2.36211896086005,0.743215169583922,3.17824374088388,0.00148170132574086,0.00563341628825902
"Tbx6",222.077210524437,0.954063683106247,0.158696211693167,6.01188694378473,1.83376196268406e-09,2.7068495385488e-08
"Tbxa2r",351.154115621331,0.331045918725337,0.130968939789131,2.52766739395115,0.0114823072530492,0.0330368733880402
"Tcam1",8.95153272877729,1.73187127265669,0.723050999953939,2.39522699334765,0.0166100786428121,0.0449726367925952
"Tcea1",437.178639677737,-0.356153463285803,0.0990470906074675,-3.59579934252961,0.000323397012919038,0.00145551082790885
"Tcea2",312.460188485566,0.312536391820778,0.11122959889084,2.80983115049708,0.00495674971741965,0.0161561268178674
"Tceal8",196.931859569443,-0.792037706708376,0.212142623653471,-3.73351518458708,0.000188825804191374,0.000901529771359995
"Tceal9",569.252753914952,-0.671708785299022,0.110635210839055,-6.07138342490424,1.26813001660984e-09,1.92593536843944e-08
"Tceanc2",768.763003757755,-0.223573560799838,0.081238598303663,-2.7520607872152,0.00592215270358701,0.0188714096790244
"Tcf19",424.962083123186,-0.424792364781845,0.170974745095619,-2.48453281532471,0.0129721551625662,0.0366093435302454
"Tcf25",8392.82989615261,0.37873775905305,0.0682640309440623,5.54813060136164,2.88740165925603e-08,3.27227650207887e-07
